source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter
Eisenbahnwelt,46.6693804,11.0593594,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,3
Eishalle Brixen,46.7059813,11.651572199999999,Acquarena,46.7192275,11.6572294,7
Eishalle Brixen,46.7059813,11.651572199999999,Museum im Weißen Turm,46.7163815,11.65758612222222,1
Eishalle Brixen,46.7059813,11.651572199999999,Plose,46.6980157,11.6826829,2
Festung Franzensfeste,46.7940346,11.6070764,Acquarena,46.7192275,11.6572294,141
Festung Franzensfeste,46.7940346,11.6070764,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,40
Festung Franzensfeste,46.7940346,11.6070764,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,109
Festung Franzensfeste,46.7940346,11.6070764,Eisenbahnwelt,46.6693804,11.0593594,2
Festung Franzensfeste,46.7940346,11.6070764,Pfannenspitze,46.691322148611434,11.745305323526795,17
Festung Franzensfeste,46.7940346,11.6070764,Messner Mountain Museum Firmian,46.478306200000006,11.3017389,4
Festung Franzensfeste,46.7940346,11.6070764,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,6
Festung Franzensfeste,46.7940346,11.6070764,Mineralienmuseum Teis,46.6527149,11.620324400000001,1
Festung Franzensfeste,46.7940346,11.6070764,Multscher Museum und Stadtmuseum Sterzing,46.890834600000005,11.4322722,5
Festung Franzensfeste,46.7940346,11.6070764,Museum im Weißen Turm,46.7163815,11.65758612222222,11
Festung Franzensfeste,46.7940346,11.6070764,Palmschoß,46.67621564404051,11.713047745083474,8
Festung Franzensfeste,46.7940346,11.6070764,Pharmaziemuseum Brixen,46.7166139,11.6582709,51
Festung Franzensfeste,46.7940346,11.6070764,Schloss Rodenegg,46.7821085,11.686005499999998,10
Festung Franzensfeste,46.7940346,11.6070764,Schloss Runkelstein,46.517469299999995,11.359037800000001,4
Festung Franzensfeste,46.7940346,11.6070764,Schloss Velthurns,46.6700207,11.6000965,46
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,13
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,5
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.348609300000001,4
Festung Franzensfeste,46.7940346,11.6070764,Plose,46.6980157,11.6826829,116
Festung Franzensfeste,46.7940346,11.6070764,Tourism_Agency_Events,46.7148875,11.6547867,6
Frauenmuseum,46.67296929017563,11.158965742856443,kunst Meran,46.6715742,11.1623024,3
Frauenmuseum,46.67296929017563,11.158965742856443,Landesfürstliche Burg,46.6728533,11.162173699999999,1
Frauenmuseum,46.67296929017563,11.158965742856443,Stadtmuseum Meran,46.67166620764228,11.166813428814043,10
Frauenmuseum,46.67296929017563,11.158965742856443,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2
Frauenmuseum,46.67296929017563,11.158965742856443,Plose,46.6980157,11.6826829,1
Frauenmuseum,46.67296929017563,11.158965742856443,Tourism_Agency_Events,46.7148875,11.6547867,2
Geomuseum Radein,46.34689764182887,11.396798600521931,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,3
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Acquarena,46.7192275,11.6572294,3
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,19
K.u.k. Museum Bad Egart,46.672940000000004,11.082018699999999,Plose,46.6980157,11.6826829,18
Pfannenspitze,46.691322148611434,11.745305323526795,Acquarena,46.7192275,11.6572294,168
Pfannenspitze,46.691322148611434,11.745305323526795,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,32
Pfannenspitze,46.691322148611434,11.745305323526795,Eishalle Brixen,46.7059813,11.651572199999999,3
Pfannenspitze,46.691322148611434,11.745305323526795,Festung Franzensfeste,46.7940346,11.6070764,16
Pfannenspitze,46.691322148611434,11.745305323526795,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,10
Pfannenspitze,46.691322148611434,11.745305323526795,Palmschoß,46.67621564404051,11.713047745083474,285
Pfannenspitze,46.691322148611434,11.745305323526795,Pharmaziemuseum Brixen,46.7166139,11.6582709,4
Pfannenspitze,46.691322148611434,11.745305323526795,Schloss Velthurns,46.6700207,11.6000965,5
Pfannenspitze,46.691322148611434,11.745305323526795,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,6
Pfannenspitze,46.691322148611434,11.745305323526795,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,2
Pfannenspitze,46.691322148611434,11.745305323526795,Plose,46.6980157,11.6826829,1450
Pfannenspitze,46.691322148611434,11.745305323526795,Tourism_Agency_Events,46.7148875,11.6547867,2
Krippenmuseum Maranatha,46.95183270487274,11.919201111627507,Tourism_Agency_Events,46.7148875,11.6547867,45
kunst Meran,46.6715742,11.1623024,Acquarena,46.7192275,11.6572294,2
kunst Meran,46.6715742,11.1623024,Pharmaziemuseum Brixen,46.7166139,11.6582709,2
Landesfürstliche Burg,46.6728533,11.162173699999999,Frauenmuseum,46.67296929017563,11.158965742856443,2
Landesfürstliche Burg,46.6728533,11.162173699999999,Museum im Weißen Turm,46.7163815,11.65758612222222,1
Landesfürstliche Burg,46.6728533,11.162173699999999,Stadtmuseum Meran,46.67166620764228,11.166813428814043,5
Landesfürstliche Burg,46.6728533,11.162173699999999,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2
Landesfürstliche Burg,46.6728533,11.162173699999999,Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,5
Landwirtschafts-museum Brunnenburg,46.6922631930762,11.148139396829711,Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,3
Merkantilmuseum,46.499744352611884,11.35430918518226,Festung Franzensfeste,46.7940346,11.6070764,1
Merkantilmuseum,46.499744352611884,11.35430918518226,Museion - Museum für Moderne und Zeitgenössische Kunst,46.715538099999996,11.652626300000001,1
Merkantilmuseum,46.499744352611884,11.35430918518226,Schloss Rodenegg,46.7821085,11.686005499999998,2
Merkantilmuseum,46.499744352611884,11.35430918518226,Schloss Runkelstein,46.517469299999995,11.359037800000001,1
Merkantilmuseum,46.499744352611884,11.35430918518226,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,1
Merkantilmuseum,46.499744352611884,11.35430918518226,Südtiroler Obstbaumuseum,46.5982896,11.161379400000001,22
Messner Mountain Museum Corones,46.7387791,11.9583111,Acquarena,46.7192275,11.6572294,20
Messner Mountain Museum Corones,46.7387791,11.9583111,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,2
Messner Mountain Museum Corones,46.7387791,11.9583111,Messner Mountain Museum Juval,46.651626799999995,10.9680134,4
Messner Mountain Museum Corones,46.7387791,11.9583111,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,25
Messner Mountain Museum Corones,46.7387791,11.9583111,Museum LUMEN,46.740515,11.959224,117
Messner Mountain Museum Corones,46.7387791,11.9583111,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,5
Messner Mountain Museum Corones,46.7387791,11.9583111,Südtiroler Burgenmuseum Trostburg,46.595188799999995,11.5345657,1
Messner Mountain Museum Corones,46.7387791,11.9583111,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,4
Messner Mountain Museum Corones,46.7387791,11.9583111,Plose,46.6980157,11.6826829,3
Messner Mountain Museum Corones,46.7387791,11.9583111,Tourism_Agency_Events,46.7148875,11.6547867,2
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,Acquarena,46.7192275,11.6572294,16
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,Festung Franzensfeste,46.7940346,11.6070764,2
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,2
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,kunst Meran,46.6715742,11.1623024,2
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,Schloss Runkelstein,46.517469299999995,11.359037800000001,4
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,28
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,Südtiroler Weinmuseum,46.4127576,11.2460979,5
Messner Mountain Museum Firmian,46.478306200000006,11.3017389,Plose,46.6980157,11.6826829,3
Messner Mountain Museum Juval,46.651626799999995,10.9680134,Archeoparc Villanders,46.631871893698026,11.540870035806586,3
Messner Mountain Museum Juval,46.651626799999995,10.9680134,Tauferer Torturm,46.66989,10.5526392,2
Messner Mountain Museum Juval,46.651626799999995,10.9680134,Tourism_Agency_Events,46.7148875,11.6547867,14
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Acquarena,46.7192275,11.6572294,23
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Archeoparc,46.721839700000004,10.860789599999999,2
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,2
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,4
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Eishalle Brixen,46.7059813,11.651572199999999,1
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Festung Franzensfeste,46.7940346,11.6070764,8
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Messner Mountain Museum Corones,46.7387791,11.9583111,4
