source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter,source_id,dest_id
Domschatzkammer Bozen,46.497684190485295,11.35389156983986,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2,16,102
Domschatzkammer Bozen,46.497684190485295,11.35389156983986,Plose,46.6980157,11.6826829,2,16,114
Dorfmuseum Tramin,46.34139329999999,11.2401031,Plose,46.6980157,11.6826829,4,18,114
Eisenbahnwelt,46.6693804,11.0593594,Acquarena,46.7192275,11.6572294,9,19,1
Eisenbahnwelt,46.6693804,11.0593594,Archeoparc,46.7218397,10.8607896,4,19,5
Eisenbahnwelt,46.6693804,11.0593594,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,2,19,7
Eisenbahnwelt,46.6693804,11.0593594,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,7,19,13
Eisenbahnwelt,46.6693804,11.0593594,Festung Franzensfeste,46.7940346,11.6070764,3,19,23
Eisenbahnwelt,46.6693804,11.0593594,Kloster St. Johann in Müstair,46.62963010000001,10.448661,2,19,44
Eisenbahnwelt,46.6693804,11.0593594,kunst Meran,46.6715742,11.1623024,2,19,46
Eisenbahnwelt,46.6693804,11.0593594,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,6,19,77
Eisenbahnwelt,46.6693804,11.0593594,Planetarium Südtirol,46.4386743,11.4753424,3,19,84
Eisenbahnwelt,46.6693804,11.0593594,Stadtmuseum Meran,46.67166620764228,11.166813428814043,2,19,101
Eisenbahnwelt,46.6693804,11.0593594,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,10,19,102
Eisenbahnwelt,46.6693804,11.0593594,Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,3,19,108
Eisenbahnwelt,46.6693804,11.0593594,Plose,46.6980157,11.6826829,6,19,114
Eishalle Brixen,46.7059813,11.6515722,Acquarena,46.7192275,11.6572294,14,20,1
Eishalle Brixen,46.7059813,11.6515722,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,3,20,7
Eishalle Brixen,46.7059813,11.6515722,Messner Mountain Museum Ripa,46.794161,11.9399044,2,20,58
Eishalle Brixen,46.7059813,11.6515722,Museum im Weißen Turm,46.7163815,11.65758612222222,1,20,66
Eishalle Brixen,46.7059813,11.6515722,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,3,20,102
Eishalle Brixen,46.7059813,11.6515722,Plose,46.6980157,11.6826829,39,20,114
Erlebnis Kränzelhof,46.6271314,11.1472434,Acquarena,46.7192275,11.6572294,4,21,1
Erlebnis Kränzelhof,46.6271314,11.1472434,Plose,46.6980157,11.6826829,3,21,114
Festung Franzensfeste,46.7940346,11.6070764,Acquarena,46.7192275,11.6572294,272,23,1
Festung Franzensfeste,46.7940346,11.6070764,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,113,23,7
Festung Franzensfeste,46.7940346,11.6070764,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,220,23,13
Festung Franzensfeste,46.7940346,11.6070764,Dolomythos,46.733219535334044,12.279788250803273,3,23,15
Festung Franzensfeste,46.7940346,11.6070764,Eisenbahnwelt,46.6693804,11.0593594,2,23,19
Festung Franzensfeste,46.7940346,11.6070764,Frauenmuseum,46.67296929017563,11.158965742856443,6,23,25
Festung Franzensfeste,46.7940346,11.6070764,Geomuseum Radein,46.34689764182887,11.396798600521931,2,23,31
Festung Franzensfeste,46.7940346,11.6070764,Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,2,23,37
Festung Franzensfeste,46.7940346,11.6070764,Pfannenspitze,46.69132214861144,11.745305323526795,87,23,43
Festung Franzensfeste,46.7940346,11.6070764,Messner Mountain Museum Corones,46.7387791,11.9583111,10,23,54
Festung Franzensfeste,46.7940346,11.6070764,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,18,23,55
Festung Franzensfeste,46.7940346,11.6070764,Messner Mountain Museum Juval,46.6516268,10.9680134,2,23,56
Festung Franzensfeste,46.7940346,11.6070764,Messner Mountain Museum Ripa,46.794161,11.9399044,28,23,58
